movie,reviews,results,gender,age,country
2,"This movie was really funny even though it wasn't meant to be! The acting was stupid and so were the voices. Pretty much all it was was some guy walking around a corn maze for an hour and a half. They threw in this stupid super natural thing that made it even dumber. It wasn't even like a normal movie, this weird creepy music was playing almost the whole way through the movie. What is it with corn maze horror films? Children of the corn was really scary I thought and I thought this would be something like it, but really it was just stupid. The main character guy just walked around aimlessly yelling for these two little girls. And then at the end he like kills someone or something. It's worth seeing if you're with your friends because it's really funny how bad it is, but if you're looking for a horror movie then don't waste your time",0,Female,29,United States of America
2,"This movie was terrible! My friend and I were so bored by it we fast forwarded through the last half of the movie just to see what happened. It's the typical sports thing, she either wins or she loses. The only remotely interesting thing was when the one guy refers to someone as a Veg-e-tab-le. That will be a line my friend and I bring up for years to come reminding us of this colossal cheesy cliche waste of time",0,Male,59,Japan
1,"Comedy? What's so funny about watching an ugly deadbeat alcoholic attending 6 sessions (by the time I turned it off) of alchoholics anonymous? Set off by a woeful script of grunts and mumbles and drunken slurrings. Served up with lashings of Hollywood's religious ""God will Save you"" redemption drivel Another Reviewer mentioned the ""Sassy dialogue"" of Tea Leone - well I managed to watch nearly an hour of this boring film and I still haven't seen any sassy yet - in fact my 80 year old grandmother has more amusing comebacks than Tea's character in this rubbish. Tea is more stony faced and shows less emotion than Keanu - in fact one wonders if she too isn't addicted to something - maybe botox her face is so wooden? Save yourself from being killed with boredom from this film.",0,Male,54,Japan
4,"The Capture Of Bigfoot is one of the silliest and worst movies of all time. I love Sasquatch and Bigfoot movies but this one is just a sheer waste of one's time.Terrible, terrible, terrible!I watched this movie last night, and it was all I could do to finish watching.I understood that this weird crazy man wanted to capture Bigfoot,but that was the only thing that made sense in this movie.It did have some amusing parts though.There was this very cheesy and corny disco club with very bad disco dancing that seemed to go on for far too long in the movie.I think the director was trying to fill time.The worst thing was the way the Bigfoot looked.The obvious man in a suit looked like a pink faux fur Bigfoot.It was laughable.If you want to see a very bad Bigfoot movie, then I suggest that you purchase this movie.Personally, I wasted my time and my money on this one!",0,Female,22,United States of America
1,"Wow what can I say it was a good movie, very different to all the boring remakes we see lately the only thing I would have liked to see a bit more of an ending like when Jane left her husband Im guessing she was going to Serena cause she fell for her,not just her but everything that she is,I so wish Producers would actually show that sort of ending instead of leaving to it your imagination sort of ending I really hate it when they do that. The aerial acts looked like fun but I guess you'd have to be light and muscly, I would like to see more movies like this one, maybe the could do a sort of sequel of Jane and Serena.If I were in Jane's shoes I would have went for the girl too she was attractive.",1,Male,53,Europe
2,"THE BROKEN is part of the After Dark Horrorfest III. Not a slasher or filled with gore. Plenty of broken glass and mirrors in this edgy thriller from France and writer/director Sean Ellis. A successful radiologist Gina McVay(Lena Headly)inters a strange world as her life seems to spiral out of control. While attending her father's(Richard Jenkins)birthday party, the guests are stunned when a mirror crashes to the floor for no obvious reason. Things get really strange when she witnesses a woman that is the spitting image of herself driving down a London street in a car identical to her own. Gina sneaks to her doppelganger's apartment and finds a photo of herself with her father. She drives away and is involved in a head on collision. Then mysteriously her boyfriend is not the same; to be exact family and friends are not easy for her to trust. Is Gina beside herself? Is she in a parallel world? Her nightmares become more horrific...is she broken?<br /><br />Kudos if you can figure this one out...it won't be easy. Editing couldn't be any tighter. Lighting is questionable. Other players: Melvil Poupard, William Armstrong, Michelle Duncan and Ulrich Thomsen.",0,Male,41,United States of America
4,"My wife and I met doing a professional production of ""The Merry Widow"" in 1982 -- in English, but a straight translation.<br /><br />Only the very basic skeleton of the original plot is visible in this ""adaptation"". Most of the characters have been deleted, along with the entire B plot, and all but one of the characters remaining have been renamed. Most of the characters in the movie aren't in the operetta, either. The action has been moved from Paris to, at first, Washington, DC, and then to the fictional country of Pontevedro, which the movie has renamed ""Marshovia"", and only later to Paris. The net result is that we don't reach the beginning of the original play until about 45 minutes in.<br /><br />And the main source of tension in the plot is deleted, too. In the original, years before, Count Danilo and the heroine were very much in love, but his family refused to allow them to marry because she was poor; it's his broken heart that has rendered him a careless playboy. Now that, as a widow, she's the richest woman in the world, she still loves him, and he still loves her, but his pride won't let him admit it to anyone, even himself, and she must spend three acts playing mind games to break him down. The trope of the aristocrat with money problems who won't admit that he's in love with a rich woman for fear of what people will think supplied the main plots of a substantial fraction of Viennese operettas for decades after the 1906 ""Widow"". In this movie, they've never met before, which rips out not only the heart of the whole thing, but nearly all the comedy.<br /><br />Lamas does a pretty decent job, though.<br /><br />An interesting musical point is that several times we hear a snippet or so of ""Trés Parisien"", an extra song written (in English, despite the title) for the London première, which was not, as far as I know, usually found in American productions until the 1980s or so.",0,Male,36,Canada
1,"While I would say I enjoy the show, I expected something completely different from when I first saw 'What I like about you' I expected to find something along the lines of 'All That' (I am not sure if it is going on anymore) but I have to say I do like the show and while i don't classify it as a breakthrough show, it is very charming and I do like the chemistry between the characters as well (including the supporting cast)<br /><br />I would definitely say that it is great to see Wesley Jonathan back on the screen because I really loved him in City Guy. I had also seen the woman who plays Valerie's friend in Popular and while I think that was an okay show, I do not really like her character in this show because she's just not my cup of tea but she rounds it out pretty well",1,Male,28,Mexico
2,"This movie is like the thousand ""cat and mouse"" movies that preceded it. (The following may look like a spoiler, but it really just describes a large class of movies) There is the passionate, wise main character, his goofy but well-meaning sidekick with his ill-placed attempts at humorous comments, the initially-hostile but soon softened gorgeous lady who triggers the inevitable ""unlikely"" love story, the loved ones taken hostage, and of course the careless evil adversary with his brutal minions. Everybody has seen tons of these movies already, and ""National Treasure"" is like any one of them, with only a slightly modified wrapping. Every turn of the story was easily predicted (and I can assure you I am not the sharpest tool in the shed). I am quite tired of feeling tricked for money after exiting the theater from a Hollywood movie, and if you have ever felt that way too, heed my warning; stay miles away from this movie.",0,Male,61,United States of America
4,"AKA: Mondays In The Sun<br /><br />I have no idea what I just watched. Three men wander aimlessly and drink, grousing about everything and at everyone in their path. This is supposed to be a drama, but what it is, is a total waste of film, without a single redeeming quality.<br /><br />I have read reviews touting the performances herein as ""wonderful,"" ""beautiful,"" and ""heroic."" I'm afraid I cannot agree, unless these men were supposed to come off as the dumbest most ignorant proto-humans who ever walked.<br /><br />All in all? This was not a movie. It wanders throughout and loses everyone but the audience. I've watched this three times, and cannot for the life of me see what anyone sees in this garbage. There is nothing profound here, whatsoever. It's crap.<br /><br />It rates a ZERO/10 from...<br /><br />the Fiend :.",0,Male,42,Mexico
4,"I am oh soooo glad I have not spent money to go to the cinema on it :-). It is nothing more than compilation of elements of few other classic titles like The Thing, Final Fantasy, The Abyss etc. framed in rather dull and meaningless scenario. I really can not figure out what was the purpose of creating this movie - it has absolutely nothing new to offer in its storyline which additionally is also senseless. Moreover there is nothing to watch - the FX'es look like there were taken from a second hand store, you generally saw all of them in other movies. But it is definitely a good lullaby.",0,Male,62,Canada
1,"This movie was by far the worst movie that I have ever seen in my entire life. I'm not even kidding. It was poorly made and the actors couldn't act. It was a waste of my time and money. It looked like a movie that my friends and I could have put together on our own. The case the movie came in is definitely a disguise. Nothing in the movie looks like the zombie on the front of the case. It appears that the director or make-up artist has just put black eye liner under someones eyes an called them a zombie. The credits at the beginning of the movie take up almost 20 minutes of the movie. Which watching the credits was the best part of the movie. This was honestly an awful movie and I couldn't believe how badly it was put together. Scenes jumped from one thing to the other and sometimes u were like ""whats going on?"" The audio was awful and the action shots looked like a couple of teen's joking around making a fake fight scene.<br /><br />IF you are considering renting or buying this movie I would advise you to at least watch the trailer for it because it show's how awful it truly is. I wish i would have watched it before i rented it.",0,Male,38,Europe
1,"Jared Diamond made a point in the first episode that other peoples of the world didn't have animals to domesticate but Europeans did, and that accounts for why we were able to make steel and invent complex machines.<br /><br />But then in the third episode he says that when the Europeans in South Africa got too far north they ran into Zulu people and other tribes that *herded cattle and planted crops*. So what explains their lack of technological, economic, and artistic achievement if they had the key things the author claims are needed for success?<br /><br />Diamond also claims germs in the form of smallpox (brought to North America by black slaves) were our biggest weapon. Well, if 150 Europeans can defeat 20,000 native warriors and 400 non-military South Africans can defeat 10,000 Zulus *without a single casualty* in either case, then I think you have to conclude that germs are irrelevant. With or without germs, we were going to succeed.<br /><br />He says Malaria stopped Europeans from colonizing further North, killing ""thousands"" of Europeans while not affecting Africans. (I'd like to know real numbers but he doesn't say.) Then at the end he says today Malaria is killing thousands of Africans and that is why they can't catch up with us. So which is it, Jared? Did Malaria help the Africans by halting Eurpeans or hurt them? And how come Europe did okay despite massive plagues throughout our history? <br /><br />He also seems far too eager to say that the reasons Europeans succeeded was because of dumb luck. At times when the evidence threatens to overwhelm his rickety theories he's reluctant to admit that maybe Europeans were successful because they worked for it. It's sad watch this obvious neo-Marxist contort reality to try to prove his point.",0,Female,60,Europe
2,"It's 1913. A studio prop boy spies the actress who is going to become Hollywood's next great movie star and he's the director that's going to make it happen. After inventing pie throwing and the keystone cops, his dream comes true. Being completely absorbed in his film-making, however, he fails to notice that he is losing his leading lady to another man. Several over-budget flops later, he is known as nothing more than the director who turned down Rin-tin-tin. Fortunately for him, the loyal and compassionate residents of Hollywood are untainted by ambition and ego. He'll be okay as long as he still has his friends.<br /><br />This movie starts out as a mad-cap comedy typical of the time period, and in the opening scenes it holds its own with the best of them. It has a playful lack of self-consciousness which is sorely missing in most of today's comedies. Shortly into the film, however, it moves away from this mode of comedy and instead attempts to entertain us using the films within the film. These are silent slapstick comedies, well done but nothing out of the ordinary, and they go on for much longer than is necessary for any audience which has seen the originals. Upon returning, the film takes a dramatic turn. It's well written and the cast does an excellent job of making the transition, but the movie really should have decided from the beginning what it was going to be.<br /><br />By the end of the film, it has transformed once again - this time into a paean to the glitter of Hollywood. The small town of Los Angeles has grown up into the city which makes the movies that entertain the whole world.<br /><br />In spite of its promising beginnings, this film has not aged particularly well. Nevertheless, it does have some strong scenes, a certain nostalgic appeal, and an entertaining sub-text about the people who made it and the audiences it was made for.",1,Male,31,Mexico
5,"Perhaps this could be the best movie ever made and if it's not it's certainly one of those who are burned onto your pupils as what Brian De Palma delivers here is a great piece of cinematographic artwork. First there is the director's touch of Brian De Palma who proves once again he might be one of the best directors ever, there is the superb performance from Al Pacino who is delivering an immortal hero on the big screen (Tony Montana), there are the many different (violent) scenes that you will never forget (the one with the chainsaw, the one in where Tony is sitting in a bath which is as big as most people's living rooms), there are the many superb one-liners (count how many times the word ""f*ck"" is used), there are the superb little details (the Pan American-globe that screams ""The world is yours"") or the great discomusic from Giorgio Moroder. Nothing can be named that isn't sublime here and it easily is along with ""The Godfather"", ""Good fellas"" and ""White heat"" one of the best gangstermovies ever made!",1,Male,16,South Korea
1,"Why all the negative reviews??? You didn't expect a movie like this to be a masterpiece did you??? What we have is a movie that tried to entertain us and it worked for me. Not an oscar contender, just entertainment. You can really see how the movie has aged, especially with everything the internet has to offer nowadays. I still remember when this was first released and the net was still so new. Crazy and scary thoughts when I saw this for the first time; I was 15 and seriously thought anyone could get a hold of your information on a computer and destroy you. But, who's to say it can't happen??? I'm not the type of person to nitpick a movie to death, analyzing it until I'm blue in the face. That's not my style. Average acting, suspensful and once again, very entertaining. Sandra Bullock as Angela Bennett is so cute. This is my favorite movie with her in it because she's like the computer genius, which I find very attractive. Of all the movies that were released in 1995, this would have to be my favorite, although, I didn't see it until 1996. My rating, 9/10 because it did slow down a little.",1,Female,41,Canada
3,"I love documentaries. The Andy Goldsworthy doc was great.I looked forward to this one - but was very disappointed. I knew of Kahn and was intrigued by the idea of his lonely death in a Penn Station men's room. There must be a story here, I mistakenly believed.The only story here is of sadly deluded women who had affairs with an ugly little famous married man. In the absence of anything like an explanation for this guy's horrible behavior, we're given endlessly repeated clips of Kahn walking around and painfully long - supposedly contemplative - shots of his soulless buildings.Actually, some of the buildings are interesting but the thrust of the film asks us to think about the guy himself. The overwrought soundtrack references an emotional tug that is entirely absent from the film. Kahn's apparent gifts do not excuse his behavior or martyr his mistresses. This film seems to want to give Kahn the great artiste's free pass and thus make the director and his mother sympathetic figures - I don't buy it.",0,Female,45,Europe
4,"Wait... wait... wait... wait... wait... wait..... WHAT!? This movie is terrible, absolutely terrible. 1. The only reason Kiefer Sutherland is on the cover is to sell it to Kiefer fans, only to have their hearts broken. He kills one guy, gets shot, and dies before half the movie is over, not to mention he was only in the first 10 min and then disappeared until the point which he died...WHY put him on the cover if his character BLOWS. 2. Where are the EPIC battle scenes promised in the preview on the back cover? 3. It was way too confusing, i mean whats up with the girl? She had to narrate the movie to TRY to get our attention, she failed! 4. If Kiefer dies in a movie..... it fails. Now I am going to go watch 24..... THIS MOVIE FAILS!",0,Female,20,Mexico
1,"If you liked Paddy Chayevsky's ""Network"" you'll probably like this black comedy as well, as it's another brilliant Chayevsky script, a wonderful satire on big-city hospitals and a perfect vehicle for Geo. C. Scott. He plays a burned-out chief of medicine on the most chaotic day he or his hospital have ever seen. His personal crisis is coming to a head and his hospital's falling down around him, as local residents demonstrate against the hospital and patients and doctors are dying at an alarming rate, thanks to a biblically-inspired and murderous saboteur. The latter, who theatrically declares himself the ""Fool for Christ,"" ""Parakleet of Kaborka,"" ""Wrath of the Lamb,"" and ""Angel of the Bottomless Pit,"" bops doctors on the head, administers lethal injections and swaps patients' identities, causing treatments and operations to be performed on the wrong persons.<br /><br />This film makes you uncomfortable, as deadly mistakes like these do happen (hopefully not so many, not so often and not in one place) and at the same time makes you laugh at the priceless character portraits. One is Richard Dysart (""L.A. Law"") as Dr. Wellbeck, a sort of celebrity surgeon who spends far more time worrying about his investments and publicly-traded stock than about his patients, who suffer lethally from his vast indifference and neglect. There's Diana Rigg as free-spirited, hippie-ish Barbara Drummond, who seduces the beleaguered chief of medicine (Scott) and tries to get him to run away with her. Then there's the deluded murderer, who happens to be Barbara's father and who ""functions well enough"" back at the Indian reservation where he lives with his daughter and even runs a clinic, but who's pushed to madness merely by being placed back in civilization. The strongest portrait by far is Scott's Dr. Bock, who bares his soul as former boy genius, failed father and husband, brilliant doctor and responsible administrator, who constantly dreams of suicide but must bear up under the demands of his job. Scott is exceptional in this demanding role.<br /><br />Until the final scenes one doesn't know if Bock will leave the hospital behind for Barbara's Indian reservation and a quieter, simpler life, whether her murderous father will be caught or whether the protesting, rioting locals will take over and bring the hospital to its knees. Watching the crazed killer at work, one suspects Chayevsky is telling us our lunatic society makes him do these things, as we're told he's a different person away from cities and people.<br /><br />As my own father was the chief administrator of a number of large hospitals over the years, I had some idea of the demands of his job and the huge responsibility he shouldered. This story makes that responsibility the linchpin on which Scott's crisis turns. This is both a funny and scary film, with the actors up to the considerable demands of Chayevsky's script. It's also a film I get more out of each time I watch it.",1,Female,60,United States of America
2,"Finally, Timon and Pumbaa in their own film...<br /><br />'The Lion King 1 1/2: Hakuna Matata' is an irreverent new take on a classic tale. Which classic tale, you ask? Why, 'The Lion King' of course!<br /><br />Yep, if there's one thing that Disney is never short of, it's narcissism.<br /><br />But that doesn't mean that this isn't a good film. It's basically the events of 'The Lion King' as told from Timon and Pumbaa's perspective. And it's because of this that you'll have to know the story of 'The Lion King' by heart to see where they're coming from.<br /><br />Anyway, at one level I was watching this and thinking ""Oh my god this is so lame..."" and on another level I was having a ball. Much of the humour is predictable - I mean, when Pumbaa makes up two beds, a big one for himself and a small one for Timon, within the first nanosecond we all know that Timon is going to take the big one. But that doesn't stop it from being hilarious, which, IMO, is 'Hakuna Matata' in a nutshell. It's not what happens, it's how.<br /><br />And a note of warning: there are also some fart jokes. Seriously, did you expect anything else in a film where Pumbaa takes centre stage? But as fart jokes go, these are especially good, and should satisfy even the most particular connoisseur.<br /><br />The returning voice talent is great. I'm kinda surprised that some of the actors were willing to return, what with most of them only having two or three lines (if they're lucky). Whoopi Goldberg is particularly welcome.<br /><br />The music is also great. From 'Digga Tunnah' at the start to 'That's all I need', an adaption of 'Warthog Rhapsody' (a song that was cut from 'The Lion King' and is frankly much improved in this incarnation), the music leaves me with nothing to complain about whatsoever.<br /><br />In the end, Timon and Pumbaa are awesome characters, and while it may be argued that 'Hakuna Matata' is simply an excuse to see them in various fun and assorted compromising situations then so be it. It's rare to find characters that you just want to spend time with.<br /><br />Am I starting to sound creepy?<br /><br />Either way, 'The Lion King 1 1/2' is great if you've seen 'The Lion King' far too many times. Especially if you are right now thinking ""Don't be silly, there's no such thing as seeing 'The Lion King' too many times!""",1,Female,20,South Korea
4,"You do realize that you've been watching the EXACT SAME SHOW for eight years, right? I could understand the initial curiosity of seeing strangers co-exist on an Island, but you'd think that after watching unkempt, stink-ladened heroes run roughshod through the bush with an egg on a spoon for half a decade would be enough to get you to commit to something a little more original (and interesting).<br /><br />And I'm not even speaking of the shows validity which for the record I find questionable. It's just hard to suspend disbelief for ""Bushy Bill"" eating a rat when the entire crew of producers and camera people are housed in an air conditioned make-shift bio-dome sipping frosty mochcinno's with moxy.<br /><br />What's the appeal here? I don't care about these people or their meandering lives. I just don't get it. But if you DO find yourself being captivated by hairy, unwashed people, I suggest you turn off your TV and just take a trip to your local bus station where you can see people like this in their TRUE habitat. They call them HOMELESS PEOPLE, and free of charge, you can sit back and marvel in their uncanny ability to retrieve various cigarette debris from a plethora of garbage canisters, eventually striking ""pay-dirt"" and fashioning a homemade Dr. Frankenstein-styled cancer-stick, all the while begging people for change for food when the stink of ""Aqua Velva"" on their breath is enough to suggest otherwise. And the best part? Much like Survivor, every week one member of the tribe ""Leaves"" the ""Island"" when they are unceremoniously sent packing to the local Institution when the frightening unmedicated state of full-blown schizophrenia kicks into gear! Now THAT'S ENTERTAINMENT!",0,Male,64,United States of America
1,"The story behind this movie is very interesting, and in general the plot is not so bad... but the details: writing, directing, continuity, pacing, action sequences, stunts, and use of CG all cheapen and spoil the film.<br /><br />First off, action sequences. They are all quite unexciting. Most consist of someone standing up and getting shot, making no attempt to run, fight, dodge, or whatever, even though they have all the time in the world. The sequences just seem bland for something made in 2004.<br /><br />The CG features very nicely rendered and animated effects, but they come off looking cheap because of how they are used.<br /><br />Pacing: everything happens too quickly. For example, ""Elle"" is trained to fight in a couple of hours, and from the start can do back-flips, etc. Why is she so acrobatic? None of this is explained in the movie. As Lilith, she wouldn't have needed to be able to do back flips - maybe she couldn't, since she had wings.<br /><br />Also, we have sequences like a woman getting run over by a car, and getting up and just wandering off into a deserted room with a sink and mirror, and then stabbing herself in the throat, all for no apparent reason, and without any of the spectators really caring that she just got hit by a car (and then felt the secondary effects of another, exploding car)... ""Are you okay?"" asks the driver ""yes, I'm fine"" she says, bloodied and disheveled.<br /><br />I watched it all, though, because the introduction promised me that it would be interesting... but in the end, the poor execution made me wish for anything else: Blade, Vampire Hunter D, even that movie with vampires where Jackie Chan was comic relief, because they managed to suspend my disbelief, but this just made me want to shake the director awake, and give the writer a good talking to.",0,Female,64,Mexico
5,"A team of amateur journalists and tree-huggers catches wind of a secret government project, Project Carnivore, on a remote South Pacific island. The scientists there are producing giant-sized corn, but the genes are spreading to other species, creating abnormally large Komodo dragons and a cobra (one that's bullet-proof and swims underwater). With the help of the scientist's daughter, can they escape the island and tell the world? Even if i hadn't seen this film on the Sci-Fi Channel (which, sadly, i did) it would scream ""Sci-Fi Channel"" with its low production value, weak acting and some of the worst special effects in history. The effects here are comparable to another creature film, ""Raptor Island"", although not nearly as bad. I would suspect that there must be at least a handful of people that worked on both films, but I haven't bothered to confirm that and probably won't. It will be a sad day when I see either of them films again.<br /><br />Which is not to say it's not enjoyable. I watched it at two in the morning with my sister's boyfriend and I can't speak for him, but I thought it was a pretty good use of time. As bad the whole thing is, it's a fun picture if you like to make fun of movies and the scientist's daughter is attractive enough to carry the film (I believe the actress' name is Michelle Borth). Michael Pare also appears as a ship captain, and his poor choice of roles here actually makes his work on ""Furnace"" look respectable (even if that movie is intolerably bad).<br /><br />I can't be too hard on this film simply because it was more or less exactly what I thought it would be. Bad effects? Low budget? No-name actors? I didn't have any higher hopes. Yet, this doesn't mean that it's awesome, either. Coming in at par is nothing to be proud of and this one will slowly fade into the distant memory department. For the one fan who likes this film (and calls it ""KvC""), hold on to your copy because you'll have a heck of a time getting a replacement.",0,Male,47,United States of America
4,"I would like to know why John Amos left the show, and how did he die off the show again? I couldn't relate to everything, but sometimes they hit home with the problems they were facing. By the way, did they ever make it out of the ghetto? I think the episode with the black Jesus was my favorite. We got to see them experience a few good times. something they didn't have very often. I wish they would bring the show back. During the daytime so people can actually stay up to watch. I don't think a movie or a new show would work. Especially without the original cast. They are really what made Good Times GoodTimes. These are my questions and comments. Thank You!!",1,Male,57,Canada
5,"Every time I see Nicole I like her more. I love a movie like this. A woman you just won't give up on, but she keeps breaking your heart. First movie I remember seeing like this was Of Human Bondage, the Kim Novak - Laurence Harvey version. The beefs about the correctness of the Russian spoken in this film are petty, it was good enough to fool me or anybody else who can't speak Russian, I'm sure. Funny how people miss the point. The no-goodnik Russian guys were well cast too. Finally, I have to tip my hat to Ben Chaplin, as somebody else noted, he plays a sap with great dignity, and there was definitely some heat between him and Nicole. To think, guys get PAID for that, mind-blowing.",1,Male,45,Canada
2,"While the David Lynch version of Dune is choppy, awkward, and unfaithful to the novel, it is visually well designed and well acted. The best one can say about the Sci Fi channel's attempt to make Dune into a miniseries is that it's ambitious. Actually, that is virtually the only positive praise one can offer. The actors (with few exceptions) seem happy to recite their lines with the least emotion possible, and the least appropriate accents. The costumes seem to have been designed by someone with a a large surplus of Mylar fabric on hand and an unhealthy love of unflattering headwear.<br /><br />In part, this miniseries suffers from living in the shadow of Lynch's already well known effort. However, it takes elements from Lynch's film which were not present in the novel and copies them nearly wholesale (i.e. the Guild Steersman's navigation sequence), and this only encourages encourages negative comparison to Lynch's film. A for effort. D for virtually everything else.",0,Female,37,United States of America
5,"I have to say, as a BSG fan I wasn't exactly sure what I'd think of this show. I saw it on the big screen at the Arclight cinema tonight (as part of the Paley Center screenings), and the cast and film makers spoke after-wards. Ron Moore said they 'wanted to make a clean break from Battlestar, and do something different, and that yes they would lose some fans but hopefully they'd gain others"". <br /><br />Even without their talk, I am now a fan of the new show. But here's what I thought of the film.<br /><br />I loved it. It was really very good. I guess I'm a true sci-fi (or 'syfy' - do I really have to type that?) geek, because I'd totally watch this as a series. It has a strong and rich story, and kept my interest. <br /><br />It starts with a small group of teenagers plotting something, which to me was the weakest part and a bit confusing. The actor playing ""Ben"" should have given us more of a glimpse into his intense beliefs. The actress playing ""Zoe"" seemed a little posy, but she was playing a teenager (and I'm sure I won't be the only one who thought ""Zoe"" was a cylon at first, perils of being a BSG geek). If they're hoping these will be the new Bamber/Helfer/Park, they may want to rethink it. Surprisingly, it was the adults that captured the audiences attention.<br /><br />Eric Stoltz gives a stellar performance as Daniel Greystone, a man so haunted by his family tragedy that he jumps at the first chance of getting out of his grief and doesn't let go. He does a chilling and enthralling job of conveying his character's sly knowledge of the inner world of computers and people, especially in a scene in which he spins a web for the young teenage friend of his daughters, traps her, then dismisses and releases her. No sign at all of the 'serial killer' he played on Gray's Anatomy, really impressive acting.<br /><br />Equally as strong though not in it nearly as much is Paula Malcomson as his wife Amanda Greystone. She is just as smart and well written and beautifully played as Stoltz's part, and I completely believed that they are a couple, and a couple that have been together forever and have a strong relationship, something rarely seen these days. I look forward to seeing what happens with this family, and hope they give her as much to do as Roslin in BSG- she is strong and smart and when she lashes out at her kid, you cringe, it's really great. Not to mention her eyes, which could hold magical powers, that's how intense they are. The scene where she takes on the government agent- very short scene, but beautifully played- really gives you an idea of her power.<br /><br />The other part of the show that did not work 100% for me were the scenes with Esai Morales, and the mafia type clan of his. He does a good job overall, but I did not believe in this mobs power, nor intimidated by their threats. I found myself wishing that this whole story line was a bit more mysterious and hard to figure out; the way it is presented is almost an homage to the Godfather, they kind of hit you over the head with it a bit. But given time, I can see how this will develop into an interesting 'Upstairs/downstairs' kind of thing, with the poor minorities (Morales et al) versus the rich folk who rule the planet (Stolz et al). And to be honest, I did enjoy it when he spoke to his son about the origin of their name- that was a very well played scene.<br /><br />Note to BSG fans, the boy playing 'Willy Adama' doesn't really look much like Olmos, but he's just a kid. Whether or not he'll be featured any more than he was in this film, who knows? I sure couldn't tell. But it didn't bother me, because he wasn't as interesting as everything else going on around him.<br /><br />Polly Walker plays 'Sister Clarice', and she's chilling and odd in every scene she's in. I'm not sure where she'll go or who she'll end up with, but I was very impressed with her acting. In this film she was sort of on the side, but obviously being set up to play a very important part later on. She was nothing like her character in ""Rome"", something I always find impressive in actors.<br /><br />One nice surprise- the music is actually better and less obvious than BSG, even though it's the same guy doing it, Bear McCreary. It has a haunting and unusual approach that took me by surprise, I'd buy this score if I had the chance.<br /><br />As to the 'panel discussion' after the show, it was hosted by Seth Green. Ron Moore was very smart and articulate, David Eick was cracking wise (much like his video diaries), Esai Morales told a long story about how he was cast, and Eric Stoltz was very funny and didn't really answer the questions ( but I've always had a thing for him). Paula Malcomson was tough (she took Seth Green to task for mistakenly saying she was on '24'), and the girls who played Zooey and Lacey were both darling. Grace Park and Tricia Helfer were there as well, answering questions about how they did the scenes acting with themselves on BSG. Overall a very interesting and wonderful evening.<br /><br />I'm giving the show a 9 out of 10, and very much looking forward to watching it all unfold.<br /><br />NOTE: I just watched this a second time and really hope they explore what the HOLOBAND was originally made for. I have no idea what that may be, but it holds a great deal of fascination to me.",1,Female,33,Europe
1,"I'm shocked that all the ""hated it"" ratings are sixes and sevens, still above average. To me, this seems a case of ""the emperor has no clothes"". I understand this film was produced on a very low budget in the early 70's...Regardless, it became a struggle to sit through and watch. The DVD I saw did have some subtitles, but about 75% of the speech is not subtitled. Some of it is hard to understand. The Jamaican patois was cool to hear, but you struggle not to 'tune out' after awhile. Some of the shots were nice, and the realism was there, even if some of the performances were not great.(Jimmy Cliff did a good job) The plot is not bad, but quite predictable. In the 1:43 film, the highlights are Jimmy Cliff(Ivan) singing for a scene, and a couple of shoot-outs and a fight. Probably 15 minutes or so. The rest is pretty boring. BTW, near the beginning of the film, there are some weird cuts with the Ivan character that seem like a editing mistake, which made me laugh for a bit. One reviewer said this film has been cut so many times, that there are few copies of the original 1972 theatrical version out there. The ending was kind of interesting, showing how the media from a young age influences people, it could also be a general comment on the white man's/colonialism's influence on Jamaica. Other main themes are poverty, corruption, church, ambition... In closing, the soundtrack is definitely worthwhile, the film much less.",0,Female,57,United States of America
1,"One the whole, this movie isn't perfect. It doesn't 'hang well' together as the story line is basically a bunch of hooks to hang jokes.<br /><br />Some of these jokes are a little 'too 80s' and tend to date the picture.<br /><br />But some of these jokes are classic.<br /><br />You know a movie has something special when you and your friends still reference silly quotes from it over 2 decades later.<br /><br />Plus, there are a bunch of familiar faces; Michael Keaton, Danny Devito, Joe Piscapo, Peter Boyle, Marilu Henner, Maureen Stapleton, Bob Eubanks, Griffin Dunne, and one of the last roles of Alan Hale Jr., the Skipper from Gilligan's Island.<br /><br />Also, there are some great absurdist moments, like when Johnny is labelling the puppies with a pricing gun, or the Pope making an appearance in Johnny's neighborhood. Also, the scene where the fake priest makes up a lot of words in Latin is excellent. (""Summa cum laude, magna cum laude, the radio's too louda... Post meridian, ante meridian, uncle meridian"").<br /><br />Other Classic Scenes include Ramone Maroney butchering the English language Danny Devito urging Griffin Dunne to 'Play Ball' Peter Boyle thinking he lost his manhood The fake VD movie<br /><br />This movie is no home run. But like 'Porky's', it has enough classic comedy bits to make it memorable.",1,Male,47,United States of America
